cnes,nome,endereco,cidade,estado,email_unidade_saude,telefone,cep,pais
2273543,SMS CMS FLORIPES GALDINO PEREIRA AP 53,Rua Yasmin Hernandes - 41128,RIO DE JANEIRO,RIO DE JANEIRO,rod.bode@rosenbaum.test,(86) 4369-8373,95978-152,Brasil
2269511,SMS CMS GARFIELD DE ALMEIDA AP 52,Travessa Ofélia Viveiros - 7159,RIO DE JANEIRO,RIO DE JANEIRO,alison.donnelly@borer-skiles.test,(98) 0453-3047,61331-016,Brasil
4046307,SMS CMS HAMILTON LAND AP 40,Ponte Maitê Souza - 496,RIO DE JANEIRO,RIO DE JANEIRO,clarita@hickle.test,(53) 8768-7162,90747-571,Brasil
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,Ponte Maria Sophia Pinheira - 8550,RIO DE JANEIRO,RIO DE JANEIRO,karlene_hagenes@kreiger.example,(99) 1963-2674,75469-569,Brasil
2269376,SMS CMS HEITOR BELTRAO AP 22,Rua Giovanna - 41485,RIO DE JANEIRO,RIO DE JANEIRO,waneta_buckridge@daugherty.example,(75) 6159-5921,66347-471,Brasil
7414226,SMS CMS HELIO PELLEGRINO AP 22,Ponte Antônio - 13802,RIO DE JANEIRO,RIO DE JANEIRO,delmer@ortiz.example,(98) 5207-8311,57391-041,Brasil
2270439,SMS CMS HENRIQUE MONAT AP 51,Avenida Elisa - s/n,RIO DE JANEIRO,RIO DE JANEIRO,oswaldo@rodriguez.example,(95) 3065-7461,85975-315,Brasil
5457009,SMS CMS IRACI LOPES AP 31,Rodovia Leonardo Melo - s/n,RIO DE JANEIRO,RIO DE JANEIRO,charlie.nader@ruecker.example,(82) 2564-0414,52021-687,Brasil
6784720,SMS CMS ITANHANGA AP 40,Rua Liz Ramos - s/n,RIO DE JANEIRO,RIO DE JANEIRO,jeffrey@effertz-herzog.example,(45) 6069-9479,09978-334,Brasil
2280795,SMS CMS JOAO BARROS BARRETO AP 21,Ponte Ana Cecília Gomide - s/n,RIO DE JANEIRO,RIO DE JANEIRO,rashad.mitchell@medhurst-waters.test,(38) 8520-4606,57261-790,Brasil
3784959,SMS CMS JOAO CANDIDO AP 31,Rodovia Pedro Miguel Rameira - 321,RIO DE JANEIRO,RIO DE JANEIRO,erlene@abshire-rippin.example,(48) 0418-3853,57600-935,Brasil
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP40,Travessa Thiago - 879,RIO DE JANEIRO,RIO DE JANEIRO,tobias@wisozk.test,(87) 7103-0802,85225-112,Brasil
2269902,SMS CMS JOSE BREVES DOS SANTOS AP 31,Marginal Maria Cecília Monteiro - 281,RIO DE JANEIRO,RIO DE JANEIRO,leonora_murazik@stiedemann-schuster.test,(13) 7250-3681,99314-687,Brasil
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,Rua Levi - s/n,RIO DE JANEIRO,RIO DE JANEIRO,chang.casper@streich.example,(82) 7252-0666,47780-608,Brasil
9391983,SMS CMS JOSE PARANHOS FONTENELLE AP 31,Ponte Juliana - 240,RIO DE JANEIRO,RIO DE JANEIRO,garrett@quitzon.test,(98) 9470-2558,57764-097,Brasil
2273640,SMS CMS MADRE TERESA DE CALCUTA AP 31,Rua Warley Sá - 2387,RIO DE JANEIRO,RIO DE JANEIRO,ashton@bradtke.example,(42) 0011-0368,98971-543,Brasil
2270315,SMS CMS MAIA BITTENCOURT AP 52,Marginal Vicente Beltrão - 303,RIO DE JANEIRO,RIO DE JANEIRO,jamison@fisher-langworth.test,(74) 5070-0656,73673-572,Brasil
2277301,SMS CMS MANOEL ARTHUR VILLABOIM AP 10,Avenida Emanuelly - 315,RIO DE JANEIRO,RIO DE JANEIRO,nerissa@glover-bahringer.test,(93) 6742-7278,48585-319,Brasil
2270366,SMS CMS MANOEL DE ABREU AP 52,Alameda Carlos Dantas - 9834,RIO DE JANEIRO,RIO DE JANEIRO,kris@hodkiewicz.test,(46) 1254-3948,05884-093,Brasil
6922031,SMS CMS MANOEL GUILHERME DA SILVEIRA FILHO AP 51,Marginal Djalma - 2594,RIO DE JANEIRO,RIO DE JANEIRO,valentin@beier.example,(89) 5944-7314,00304-750,Brasil
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,Marginal Roberta Barros - 60825,RIO DE JANEIRO,RIO DE JANEIRO,vada@goldner.example,(79) 6212-9956,54642-892,Brasil
2288346,SMS CMS MARCOLINO CANDAU AP 10,Alameda Enzo Miguel Menendes - 88110,RIO DE JANEIRO,RIO DE JANEIRO,kitty@schmidt-keebler.test,(28) 0093-5576,81772-093,Brasil
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,Marginal Vinícius Corrêa - 922,RIO DE JANEIRO,RIO DE JANEIRO,luciano@quigley.test,(48) 3565-1547,95848-097,Brasil
2280272,SMS CMS MARIA AUGUSTA ESTRELLA AP 22,Avenida Luiz Otávio Batista - 7043,RIO DE JANEIRO,RIO DE JANEIRO,carl@kshlerin-huels.example,(77) 4350-6804,01556-018,Brasil
2295032,SMS CMS MARIA CRISTINA ROMA PAUGARTTEN AP 31,Viela Dalila - 25886,RIO DE JANEIRO,RIO DE JANEIRO,weldon_wisoky@franecki.test,(79) 1471-2799,28166-067,Brasil
2708205,SMS CMS MARIO OLINTO DE OLIVEIRA AP 33,Travessa Fernanda - s/n,RIO DE JANEIRO,RIO DE JANEIRO,regina@johnston-cruickshank.example,(47) 9760-7566,93208-761,Brasil
2269562,SMS CMS MARIO RODRIGUES CID AP 52,Ponte Lucas - 5001,RIO DE JANEIRO,RIO DE JANEIRO,leslie.graham@goodwin.example,(64) 2257-2895,95460-555,Brasil
2270633,SMS CMS MARIO VITOR DE A PACHECO AP 52,Marginal Benício - 82377,RIO DE JANEIRO,RIO DE JANEIRO,kathi@huels-grant.test,(99) 2329-5392,20580-327,Brasil
2270560,SMS CMS MASAO GOTO AP 51,Viela Víctor da Maia - 41857,RIO DE JANEIRO,RIO DE JANEIRO,carolann_reichert@wolff-baumbach.example,(61) 5541-3442,79500-510,Brasil
2269805,SMS CMS MILTON FONTES MAGARAO AP 32,Avenida Maria Clara - 609,RIO DE JANEIRO,RIO DE JANEIRO,ryan_becker@funk.example,(83) 1861-1079,80031-696,Brasil
2270307,SMS CMS MOURAO FILHO AP 52,Viela Tomás Bittencourt - s/n,RIO DE JANEIRO,RIO DE JANEIRO,olin@armstrong-abbott.test,(68) 9648-9369,93519-711,Brasil
2296535,SMS CMS NAGIB JORGE FARAH AP 31,Rua Gael de Lins - 69536,RIO DE JANEIRO,RIO DE JANEIRO,eldon@rau-lubowitz.test,(71) 2305-0242,70913-414,Brasil
2296586,SMS CMS NASCIMENTO GURGEL AP 33,Avenida Pietro Garcez - 603,RIO DE JANEIRO,RIO DE JANEIRO,perry.altenwerth@bednar.test,(68) 6252-9438,71630-228,Brasil
2280779,SMS CMS NECKER PINTO AP 31,Ponte Maria Clara Geraldes - 985,RIO DE JANEIRO,RIO DE JANEIRO,trevor@jacobi-murphy.example,(83) 5202-8766,66181-260,Brasil
7856954,SMS CMS NEWTON ALVES CARDOZO AP 31,Marginal Vitor Hugo da Silveira - s/n,RIO DE JANEIRO,RIO DE JANEIRO,jesica@rau.example,(17) 8488-4512,80639-590,Brasil
6927254,SMS CMS NEWTON BETHLEM AP 40,Rodovia Luiza - 845,RIO DE JANEIRO,RIO DE JANEIRO,cleveland@koepp.test,(71) 0550-5490,22977-281,Brasil
2280280,SMS CMS NICOLA ALBANO AP 22,Avenida Isadora Brites - 144,RIO DE JANEIRO,RIO DE JANEIRO,marcellus.crist@welch-krajcik.example,(49) 3182-8884,18380-041,Brasil
2280787,SMS CMS NILZA ROSA AP 22,Ponte Tertuliano Coqueiro - 9387,RIO DE JANEIRO,RIO DE JANEIRO,ted_dare@hagenes.test,(65) 2737-6580,86711-530,Brasil
5465877,SMS CMS NOVO PALMARES AP 40,Rodovia Marcelo Conceição - 651,RIO DE JANEIRO,RIO DE JANEIRO,ross@johnston.test,(85) 5479-0189,83226-066,Brasil
2277328,SMS CMS OSWALDO CRUZ AP 10,Avenida Sílvia Gomes - 80044,RIO DE JANEIRO,RIO DE JANEIRO,jimmy.abernathy@lindgren.example,(82) 5336-8831,17418-377,Brasil
2270455,SMS CMS PADRE MIGUEL AP 51,Ponte Enzo Gabriel Porteira - 22907,RIO DE JANEIRO,RIO DE JANEIRO,jerlene@jacobson.test,(27) 5499-6272,59792-284,Brasil
5467136,SMS CMS PARQUE ROYAL AP 31,Avenida Liz - s/n,RIO DE JANEIRO,RIO DE JANEIRO,shaquita@gutkowski-doyle.test,(77) 3237-2756,17588-586,Brasil
7856962,SMS CMS PAULINO WERNECK AP 31,Marginal Clarice Lopes - 7649,RIO DE JANEIRO,RIO DE JANEIRO,genevieve@mayer.test,(66) 6900-8195,72893-698,Brasil
2270641,SMS CMS PEDRO NAVA AP 52,Avenida Theo Saraiva - 9325,RIO DE JANEIRO,RIO DE JANEIRO,moses.barton@oberbrunner.example,(46) 9841-6508,67135-433,Brasil
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,Viela Francisco - 488,RIO DE JANEIRO,RIO DE JANEIRO,tequila@beatty-strosin.example,(13) 0499-4856,90029-227,Brasil
5315050,SMS CMS PORTUS E QUITANDA AP 33,Viela Igor - 82424,RIO DE JANEIRO,RIO DE JANEIRO,stanford_mayert@welch-hermann.example,(77) 8186-5728,99889-299,Brasil
3567508,SMS CMS RAPHAEL DE PAULA SOUZA AP 40,Rodovia Paulo Raia - s/n,RIO DE JANEIRO,RIO DE JANEIRO,robert.kemmer@schinner.test,(31) 7963-1202,92778-930,Brasil
2270293,SMS CMS RAUL BARROSO AP 52,Avenida Alessandra de Quadros - 8181,RIO DE JANEIRO,RIO DE JANEIRO,jennette.kessler@williamson.example,(83) 4162-3964,22273-468,Brasil
2280736,SMS CMS RENATO ROCCO AP 32,Rua Emilly - 6820,RIO DE JANEIRO,RIO DE JANEIRO,hyo_hyatt@ziemann-streich.example,(62) 3525-0862,47231-600,Brasil
7990286,SMS CMS ROCHA MAIA AP 21,Marginal Leonardo Silveira - 2897,RIO DE JANEIRO,RIO DE JANEIRO,florencio@lind.example,(49) 6358-3122,09139-958,Brasil
2280205,SMS CMS RODOLPHO PERISSE VIDIGAL AP 21,Marginal Carolina Vidal - s/n,RIO DE JANEIRO,RIO DE JANEIRO,pamala_donnelly@davis-friesen.test,(81) 7443-0271,92222-695,Brasil
6926797,SMS CMS RODOLPHO ROCCO AP 32,Alameda João Vitor Goulart - 245,RIO DE JANEIRO,RIO DE JANEIRO,signe_kuphal@muller.test,(84) 9484-8554,27630-516,Brasil
2269953,SMS CMS SALLES NETTO AP 10,Avenida Alessandra - 11533,RIO DE JANEIRO,RIO DE JANEIRO,terrilyn_erdman@spinka.test,(49) 1612-5548,77302-971,Brasil
5465885,SMS CMS SANTA MARIA AP 40,Rua Mariana - s/n,RIO DE JANEIRO,RIO DE JANEIRO,jackeline@beahan-walter.test,(89) 5110-6069,89556-841,Brasil
6664164,SMS CMS SAO GODOFREDO AP 31,Viela Hélio Bentes - s/n,RIO DE JANEIRO,RIO DE JANEIRO,son.turner@beahan.example,(66) 1771-2452,82455-268,Brasil
2806320,SMS CMS SAVIO ANTUNES ANTARES AP 53,Ponte Davi Luiz Camacho - 259,RIO DE JANEIRO,RIO DE JANEIRO,joeann@jacobi-schmeler.example,(28) 6282-7316,78400-239,Brasil
2270552,SMS CMS SILVIO BARBOSA AP 51,Alameda Bruno - s/n,RIO DE JANEIRO,RIO DE JANEIRO,derick_feest@conn.test,(95) 6161-3043,03469-151,Brasil
2269627,SMS CMS SYLVIO FREDERICO BRAUNER AP 33,Avenida Maria Vitória - s/n,RIO DE JANEIRO,RIO DE JANEIRO,cliff@langosh.example,(31) 3449-7773,69233-623,Brasil
5598435,SMS CMS TIA ALICE AP 32,Viela Sophie - 145,RIO DE JANEIRO,RIO DE JANEIRO,jae.damore@daniel.test,(41) 4712-1179,59256-371,Brasil
3796310,SMS CMS VILA CANOAS AP 21,Rua Milena - s/n,RIO DE JANEIRO,RIO DE JANEIRO,werner.streich@schaden.test,(81) 5280-1284,57418-226,Brasil
5670357,SMS CMS VILA DO CEU AP 52,Viela Cauã Bulhões - s/n,RIO DE JANEIRO,RIO DE JANEIRO,sachiko@sauer.test,(82) 7197-9999,76391-331,Brasil
5476844,SMS CMS VILA DO JOAO AP 31,Viela Paulo Pimenta - 5976,RIO DE JANEIRO,RIO DE JANEIRO,donya@bergnaum.test,(98) 5738-0523,34232-325,Brasil
2270420,SMS CMS WALDYR FRANCO AP 51,Ponte Norberto - 79860,RIO DE JANEIRO,RIO DE JANEIRO,tana@langworth-prohaska.test,(73) 0278-4547,38298-784,Brasil
2270285,SMS CMS WOODROW PIMENTEL PANTOJA AP 52,Rodovia Maitê - 67471,RIO DE JANEIRO,RIO DE JANEIRO,jarrett_abshire@wolff.example,(87) 0433-3139,87904-241,Brasil
6471730,SMS CONCEICAO DA BARRA DE MINAS,Ponte Levi Arriaga - 29115,CONCEICAO DA BARRA DE MINAS,MINAS GERAIS,irina.torphy@hermiston.test,(74) 8797-6770,87940-826,Brasil
6716938,SMS COORD DE EMERGENCIA REGIONAL CER BARRA AP 40,Alameda Júlio - s/n,RIO DE JANEIRO,RIO DE JANEIRO,michal@baumbach-volkman.test,(95) 5342-3149,93478-835,Brasil
6716911,SMS COORD DE EMERGENCIA REGIONAL CER CENTRO AP 10,Alameda Mirella Chaves - s/n,RIO DE JANEIRO,RIO DE JANEIRO,francie.dibbert@grant-price.test,(44) 6041-0284,93455-399,Brasil
7107366,SMS COORD DE EMERGENCIA REGIONAL CER ILHA DO GOV AP 31,Ponte Alexandre - 91542,RIO DE JANEIRO,RIO DE JANEIRO,waldo.schultz@little.test,(55) 7791-2637,38053-491,Brasil
6716849,SMS COORD DE EMERGENCIA REGIONAL CER LEBLON AP 21,Avenida Margarida - 157,RIO DE JANEIRO,RIO DE JANEIRO,chang@wilkinson.test,(49) 4346-6240,63288-377,Brasil
9654151,SMS COORD DE EMERGENCIA REGIONAL CER REALENGO AP 51,Viela Luan - s/n,RIO DE JANEIRO,RIO DE JANEIRO,tyron_daugherty@lockman.test,(99) 7195-3782,22354-788,Brasil
5476321,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 10,Rodovia Amanda - 74304,RIO DE JANEIRO,RIO DE JANEIRO,johanna@kunze.example,(71) 5472-1764,85429-947,Brasil
5423996,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 21,Rua Larissa Garcez - 95095,RIO DE JANEIRO,RIO DE JANEIRO,noble_kuhlman@ortiz-damore.test,(18) 7968-3889,46412-586,Brasil
5671388,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 22,Ponte Maria Eduarda - 1811,RIO DE JANEIRO,RIO DE JANEIRO,callie_leuschke@terry.example,(38) 8732-0456,33656-902,Brasil
5476585,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 31,Ponte Davi Luca - s/n,RIO DE JANEIRO,RIO DE JANEIRO,richie_kuhn@mclaughlin.example,(37) 5738-3925,82624-180,Brasil
5677351,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 32,Rua Gabriela - 88560,RIO DE JANEIRO,RIO DE JANEIRO,casey.lebsack@kling-denesik.test,(33) 9046-8579,76799-887,Brasil
5468019,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 33,Rua Maria Luiza - 3990,RIO DE JANEIRO,RIO DE JANEIRO,douglass@halvorson-klocko.example,(61) 9035-8063,71941-245,Brasil
5466032,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 40,Avenida Vinicius Castro - 44090,RIO DE JANEIRO,RIO DE JANEIRO,raymundo@lowe.test,(15) 8669-9671,82942-935,Brasil
5682819,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 51,Travessa Paulo - 74200,RIO DE JANEIRO,RIO DE JANEIRO,wilford.schuster@wilderman-pouros.example,(12) 8846-8716,82797-542,Brasil
5621720,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 52,Avenida Aurora - s/n,RIO DE JANEIRO,RIO DE JANEIRO,benton_dare@rolfson-rosenbaum.test,(74) 1961-0705,42852-193,Brasil
5462835,SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA AP 53,Ponte Pérola Álvares - 123,RIO DE JANEIRO,RIO DE JANEIRO,prince_becker@hansen.test,(28) 1246-3201,88269-738,Brasil
3526097,SMS COORD GERAL DO SUPER CENTRO CARIOCA DE SAUDE AP 10,Ponte Pérola Laranjeira - s/n,RIO DE JANEIRO,RIO DE JANEIRO,tonja_leffler@reichert.test,(77) 4299-3074,29554-596,Brasil
2294117,SMS CORDEIRO,Rua Paulo - 557,CORDEIRO,RIO DE JANEIRO,sadie@feeney.example,(61) 7366-8031,17860-509,Brasil
5621801,SMS CSE LAPA AP 10,Rua Fernando - s/n,RIO DE JANEIRO,RIO DE JANEIRO,melody@conroy.test,(95) 6222-1528,95792-359,Brasil
6023983,SMS CSE SAO FRANCISCO DE ASSIS AP 10,Avenida Sophie - 764,RIO DE JANEIRO,RIO DE JANEIRO,adelina.turcotte@macejkovic-bins.test,(88) 1880-0346,17742-415,Brasil
6645410,SMSDC CACHOEIRAS,Rua Ricardo - 5770,CACHOEIRAS DE MACACU,RIO DE JANEIRO,berenice.bartell@hyatt.example,(64) 8718-1700,37003-754,Brasil
6766919,SMS DE ARMACAO DOS BUZIOS,Avenida Davi Ludmer da Mata - s/n,ARMACAO DOS BUZIOS,RIO DE JANEIRO,bradley.schroeder@dicki.test,(42) 3088-4513,86907-157,Brasil
6931022,SMS DE BRASILANDIA DE MINAS,Rodovia Giovanna - s/n,BRASILANDIA DE MINAS,MINAS GERAIS,lili.runolfsdottir@oberbrunner.test,(62) 5365-4908,62555-099,Brasil
2267934,SMS DE DUAS BARRAS,Rua Luiz Henrique - s/n,DUAS BARRAS,RIO DE JANEIRO,aiko@marks.test,(74) 3893-0631,87107-474,Brasil
2268434,SMS DE SANTA MARIA MADALENA,Avenida Sarah Silveira - 8887,SANTA MARIA MADALENA,RIO DE JANEIRO,nolan_funk@beatty.example,(22) 0966-6821,55544-524,Brasil
5456932,SMS FIOCRUZ ENSP CSE GERMANO SINVAL FARIA AP 31,Avenida César Galvão - 2361,RIO DE JANEIRO,RIO DE JANEIRO,lorri@streich.example,(13) 8230-4780,94335-744,Brasil
2269813,SMS HOSPITAL DE GERIAT E GERONT AP 22,Rua Davi - 5709,RIO DE JANEIRO,RIO DE JANEIRO,bev.carroll@legros.test,(12) 9108-7322,49891-601,Brasil
2270390,SMS HOSPITAL MATERNIDADE HERCULANO PINHEIRO AP 33,Marginal Laís Mangueira - 3602,RIO DE JANEIRO,RIO DE JANEIRO,hedwig@stoltenberg.test,(63) 7349-9613,29449-121,Brasil
2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,Rodovia Sirineu - 5355,RIO DE JANEIRO,RIO DE JANEIRO,bethanie.buckridge@jones.example,(95) 3716-0546,20559-085,Brasil
2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,Rodovia Ana Beatriz Alves - 6554,RIO DE JANEIRO,RIO DE JANEIRO,lenna.rosenbaum@wisozk.example,(46) 9813-2763,94891-863,Brasil
2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 1 0,Avenida Ana Beatriz Monteira - 942,RIO DE JANEIRO,RIO DE JANEIRO,hoyt@hane.example,(68) 7219-6634,47026-672,Brasil
7041624,SMS HOSPITAL MUNICIPAL DA MULHER MARISKA RIBEIRO AP 51,Marginal Maria Fernanda Corte - 984,RIO DE JANEIRO,RIO DE JANEIRO,johnson@durgan.example,(81) 0925-8556,51059-479,Brasil
2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,Viela Felipe - s/n,RIO DE JANEIRO,RIO DE JANEIRO,tifany@anderson-satterfield.test,(41) 0270-7577,65350-263,Brasil
119016,SMS HOSPITAL MUNICIPAL DE CAMPANHA DO RIOCENTRO COVID 19,Ponte Davi Miguel - 7775,RIO DE JANEIRO,RIO DE JANEIRO,kendrick@little-baumbach.example,(42) 2367-5483,93078-423,Brasil
7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,Travessa Pietra - s/n,RIO DE JANEIRO,RIO DE JANEIRO,timothy.weber@hand.test,(62) 9262-8503,53369-466,Brasil
2269341,SMS HOSPITAL MUNICIPAL JESUS AP 22,Travessa Daniel Álvares - s/n,RIO DE JANEIRO,RIO DE JANEIRO,dusty@wilderman-kunze.example,(43) 3514-3714,37384-426,Brasil
2273381,SMS HOSPITAL MUNICIPAL JURANDYR MANFREDINI AP 40,Alameda Deneval Goulart - s/n,RIO DE JANEIRO,RIO DE JANEIRO,kelly_ohara@heathcote-feest.test,(55) 5203-3046,49289-739,Brasil
2270609,SMS HOSPITAL MUNICIPAL LOURENCO JORGE AP 40,Avenida Giulia Ribas - s/n,RIO DE JANEIRO,RIO DE JANEIRO,warren.little@hermiston-mccullough.example,(19) 3224-7261,65036-776,Brasil
2270269,SMS HOSPITAL MUNICIPAL MIGUEL COUTO AP 21,Marginal Calebe - 73080,RIO DE JANEIRO,RIO DE JANEIRO,guadalupe_marks@mertz-spencer.test,(84) 3519-7635,17702-581,Brasil
2269724,SMS HOSPITAL MUNICIPAL NOSSA SENHORA DO LORETO AP 31,Travessa Luiz Henrique - 7654,RIO DE JANEIRO,RIO DE JANEIRO,dean@swaniawski.example,(37) 4258-6522,48045-397,Brasil
2270056,SMS HOSPITAL MUNICIPAL PAULINO WERNECK AP 31,Rodovia Talita Domingues - 852,RIO DE JANEIRO,RIO DE JANEIRO,corrin@oconner.test,(87) 7236-6824,41257-353,Brasil
6995462,SMS HOSPITAL MUNICIPAL PEDRO II AP 53,Rua Helena Pires - 66748,RIO DE JANEIRO,RIO DE JANEIRO,julio@waters.example,(62) 7992-7663,18155-975,Brasil
2273349,SMS HOSPITAL MUNICIPAL RAPHAEL DE PAULA SOUZA AP 40,Rodovia Isabel - 31481,RIO DE JANEIRO,RIO DE JANEIRO,willa.gutmann@collins-brown.test,(19) 3270-5714,21277-811,Brasil
2295407,SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52,Avenida Tomás - 66422,RIO DE JANEIRO,RIO DE JANEIRO,gerry@herman.example,(82) 4403-4448,26366-373,Brasil
5717256,SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33,Viela Ayla - 5981,RIO DE JANEIRO,RIO DE JANEIRO,lawrence@wehner-carter.test,(83) 1929-1184,12090-200,Brasil
2280183,SMS HOSPITAL MUNICIPAL SOUZA AGUIAR AP 10,Alameda Isabella - 334,RIO DE JANEIRO,RIO DE JANEIRO,charles.morar@kessler-effertz.test,(44) 8988-9925,30050-874,Brasil
2269996,SMS IMAS JULIANO MOREIRA AP 40,Viela Rodrigo Camacho - 5419,RIO DE JANEIRO,RIO DE JANEIRO,cassaundra@wisozk.example,(67) 9748-6632,31863-836,Brasil
2277271,SMS INST DE MEDICINA VETERINARIA JORGE VAITSMAN AP10,Marginal Valentina - 523,RIO DE JANEIRO,RIO DE JANEIRO,nathaniel.schimmel@harber-leuschke.test,(15) 9670-0146,04908-637,Brasil
2288362,SMS INSTITUTO MUNICIPAL PHILIPPE PINEL AP 21,Avenida Letícia - 226,RIO DE JANEIRO,RIO DE JANEIRO,hailey@crona-prohaska.example,(67) 0740-1977,89747-713,Brasil
377686,SMS LABORATORIO DE INVERTEBRADOS DA VIG EM SAUDE AMBIENTAL,Viela Roberta - 89718,RIO DE JANEIRO,RIO DE JANEIRO,matilda@kutch.test,(45) 0035-5267,12319-365,Brasil
7663161,SMS LABORATORIOS DA SUBVISA,Rua Marcos Roriz - s/n,RIO DE JANEIRO,RIO DE JANEIRO,cammie_schiller@green.test,(83) 3837-2836,08861-790,Brasil
2280248,SMS MATERNIDADE CARMELA DUTRA AP 32,Rua Arthur Miguel - s/n,RIO DE JANEIRO,RIO DE JANEIRO,dovie.maggio@walsh.test,(32) 5670-8708,91981-553,Brasil
7027397,SMS MATERNIDADE MARIA AMELIA BUARQUE DE HOLLANDA AP 10,Rua César - 1409,RIO DE JANEIRO,RIO DE JANEIRO,alleen@hettinger-mertz.example,(96) 3712-4104,74769-850,Brasil
2293900,SMS NILOPOLIS,Travessa Manuela da Barranca - s/n,NILOPOLIS,RIO DE JANEIRO,cherri@swift.example,(71) 4638-4947,24568-436,Brasil
5483107,SMS NUCLEO DE SAUDE DO TRABALHADOR NUSAT 1 AP 10,Rodovia Felipe - 118,RIO DE JANEIRO,RIO DE JANEIRO,jewell_cartwright@littel.test,(83) 5752-7653,61338-178,Brasil
5483115,SMS NUCLEO DE SAUDE DO TRABALHADOR NUSAT 2 AP 22,Ponte Lorena - 9114,RIO DE JANEIRO,RIO DE JANEIRO,mariam@greenholt.example,(98) 9161-6792,05082-926,Brasil
4337557,SMS PADI ALBERT SCHWEITZER AP 51,Viela Marina - 1412,RIO DE JANEIRO,RIO DE JANEIRO,anton.heathcote@kuphal-ryan.test,(14) 8974-7756,95083-993,Brasil
2280299,SMS POLICLINICA ANTONIO RIBEIRO NETTO AP 10,Ponte Talita Silva - 3916,RIO DE JANEIRO,RIO DE JANEIRO,glenn.hirthe@schultz-wiza.test,(48) 2399-5150,07892-968,Brasil
2270331,SMS POLICLINICA CARLOS ALBERTO NASCIMENTO AP 52,Avenida Nicole - s/n,RIO DE JANEIRO,RIO DE JANEIRO,martin_parisian@pouros.test,(85) 6990-7865,47241-230,Brasil
2269368,SMS POLICLINICA HELIO PELLEGRINO AP 22,Viela Aurora - s/n,RIO DE JANEIRO,RIO DE JANEIRO,analisa.gerlach@ledner.example,(37) 6303-0804,90436-971,Brasil
2296527,SMS POLICLINICA JOSE PARANHOS FONTENELLE AP 31,Travessa Fabiano Bentes - 2201,RIO DE JANEIRO,RIO DE JANEIRO,lupe.ebert@dach.example,(12) 6074-4033,57777-178,Brasil
2280191,SMS POLICLINICA LINCOLN DE FREITAS FILHO AP 53,Travessa Bryan Cardoso - 13793,RIO DE JANEIRO,RIO DE JANEIRO,madelaine@welch.example,(84) 2739-9437,15666-118,Brasil
2270048,SMS POLICLINICA MANOEL GUILHERME PAM BANGU AP 51,Ponte Esther - 391,RIO DE JANEIRO,RIO DE JANEIRO,spring.denesik@mccullough.example,(41) 2674-3673,25131-134,Brasil
2270064,SMS POLICLINICA NEWTON ALVES CARDOZO AP 31,Avenida Deneval Cruz - s/n,RIO DE JANEIRO,RIO DE JANEIRO,colin.hauck@white-greenfelder.example,(94) 1264-2506,12957-221,Brasil
2708175,SMS POLICLINICA NEWTON BETHLEM AP 40,Avenida Fernanda - s/n,RIO DE JANEIRO,RIO DE JANEIRO,dwana@macejkovic.test,(27) 4538-5743,42112-802,Brasil
9264612,SMS POLICLINICA ROCHA MAIA AP 21,Ponte Antonella - 715,RIO DE JANEIRO,RIO DE JANEIRO,louetta@hackett.test,(87) 3526-3544,57025-986,Brasil
2270471,SMS POLICLINICA RODOLPHO ROCCO AP 32,Ponte Warley Espinheira - 18273,RIO DE JANEIRO,RIO DE JANEIRO,delcie_konopelski@lubowitz.test,(12) 6546-2751,67730-628,Brasil
6695566,SMS PS CASS AP 10,Viela Calebe Caseira - 69047,RIO DE JANEIRO,RIO DE JANEIRO,earl@parker.example,(92) 6810-1615,32179-492,Brasil
6433847,SMSQUATIS,Avenida Eduarda Rolim - 99468,QUATIS,RIO DE JANEIRO,jere.crona@champlin.example,(75) 2521-2803,56462-797,Brasil
